timestamp,office_load_kwh,pv_kw,wind_kw,renewable_kw,export_price_eur_kwh,import_price_eur_kwh,temperature_c,irradiance,p_import_kw,p_export_kw,p_gen_kw,p_charge_kw,p_discharge_kw,p_curtail_kw,p_pev_kw,soc_kwh,soc_pct,net_cost_eur,fuel_cost_eur_kwh
2022-05-16 17:00:00,66.32869187186944,11.828583189103124,0.0,11.828583189103124,0.24573687000000002,0.53276,23.857364511237627,0.2806178609327519,0.0,0.0,54.50010868276631,0.0,0.0,0.0,0.0,13.0,0.1,24.52504890724484,0.45
2022-05-16 18:00:00,51.13150341722988,4.38371174417238,0.0,4.38371174417238,0.29868,0.53276,22.093085307146808,0.0956278606157584,0.0,0.0,46.7477916730575,0.0,0.0,0.0,0.0,13.0,0.1,21.036506252875874,0.45
2022-05-16 19:00:00,55.125031565449376,1.263564225866328,0.0,1.263564225866328,0.32,0.54858,20.827688849366844,0.0,0.0,0.0,63.86146733958305,0.0,0.0,0.0,10.0,13.0,0.1,28.737660302812372,0.45
2022-05-16 20:00:00,53.71588354835349,0.0,0.0,0.0,0.30019,0.54858,18.989417203748182,0.0,0.0,0.0,63.71588354835349,0.0,0.0,0.0,10.0,13.0,0.1,28.67214759675907,0.45
2022-05-16 21:00:00,34.04595241741554,0.0,0.0,0.0,0.25109,0.54858,19.79859962807368,0.0,0.0,0.0,34.04595241741554,0.0,0.0,0.0,0.0,13.0,0.1,15.320678587836994,0.45
2022-05-16 22:00:00,48.90037794073319,0.0,0.0,0.0,0.23705,0.54858,18.19721036433952,0.0,0.0,0.0,48.90037794073319,0.0,0.0,0.0,0.0,13.0,0.1,22.00517007332994,0.45
2022-05-16 23:00:00,41.32411563618466,0.0,0.0,0.0,0.22291,0.46868,17.604012630381604,0.0,0.0,0.0,41.32411563618466,0.0,0.0,0.0,0.0,13.0,0.1,18.595852036283098,0.45
2022-05-17 00:00:00,37.58759336567897,0.0,0.0,0.0,0.21347,0.46868,17.5556183392059,0.0,0.0,0.0,40.920926699012306,0.0,0.0,0.0,3.333333333333333,13.0,0.1,18.41441701455554,0.45
2022-05-17 01:00:00,36.25271340190218,0.0,0.0,0.0,0.20851,0.46868,16.269034861414344,0.0,0.0,0.0,36.25271340190218,0.0,0.0,0.0,0.0,13.0,0.1,16.31372103085598,0.45
2022-05-17 02:00:00,46.252294727596265,0.0,0.0,0.0,0.20726,0.46868,16.04713998430609,0.0,0.0,0.0,56.252294727596265,0.0,0.0,0.0,10.0,13.0,0.1,25.31353262741832,0.45
2022-05-17 03:00:00,31.971462979056504,0.0,0.0,0.0,0.21064,0.46868,15.437671651807516,0.0,0.0,0.0,31.971462979056504,0.0,0.0,0.0,0.0,13.0,0.1,14.387158340575427,0.45
2022-05-17 04:00:00,48.06067896027229,0.0,0.0,0.0,0.21696000000000001,0.46868,15.55927012408892,0.0,0.0,0.0,48.06067896027229,0.0,0.0,0.0,0.0,13.0,0.1,21.62730553212253,0.45
2022-05-17 05:00:00,37.18019569813771,0.74136518150858,0.0,0.74136518150858,0.23670327,0.46868,16.652504882455233,0.0652124695270733,0.0,0.0,36.43883051662913,0.0,0.0,0.0,0.0,13.0,0.1,16.39747373248311,0.45
2022-05-17 06:00:00,39.99691732802008,6.062949667161104,0.0,6.062949667161104,0.26489229000000003,0.46868,18.239141141627755,0.2069323933343126,0.0,0.0,33.933967660858976,0.0,0.0,0.0,0.0,13.0,0.1,15.27028544738654,0.45
2022-05-17 07:00:00,58.678582294739,5.064546809547048,0.0,5.064546809547048,0.27416763,0.54858,21.30778221439264,0.4309359127419346,0.0,0.0,53.614035485191955,0.0,0.0,0.0,0.0,13.0,0.1,24.12631596833638,0.45
2022-05-17 08:00:00,49.186996472755816,8.305621867221799,0.0,8.305621867221799,0.24706013999999998,0.53276,23.798709029094223,0.5432829829246285,0.0,0.0,40.88137460553402,0.0,0.0,0.0,0.0,13.0,0.1,18.39661857249031,0.45
2022-05-17 09:00:00,62.48573300966866,15.22349557956666,0.0,15.22349557956666,0.23199062,0.53276,25.578499748106648,0.7180434093557033,0.0,0.0,47.262237430102,0.0,0.0,0.0,0.0,13.0,0.1,21.268006843545898,0.45
2022-05-17 10:00:00,66.8385385458833,16.96667114894277,0.0,16.96667114894277,0.22536,0.53276,27.07287332519183,0.8792961744255017,0.0,0.0,59.87186739694053,0.0,0.0,0.0,10.0,13.0,0.1,26.94234032862324,0.45
2022-05-17 11:00:00,74.9369027123971,20.60965071869274,0.0,20.60965071869274,0.21384011,0.53276,27.70095452397061,0.8999965493928889,0.0,0.0,54.32725199370436,0.0,0.0,0.0,0.0,13.0,0.1,24.44726339716696,0.45
