0,1,2
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0761,0.08036287240823936
10.0,0.13721,0.14292341978315395
11.0,0.19288,0.19453771665355177
12.0,0.21469,0.22353171086348653
13.0,0.27574,0.2564636584542322
14.0,0.26435,0.2749022727701458
15.0,0.21138,0.24719040571977244
16.0,0.13635,0.15858693509840524
17.0,0.02838,0.027188819864904776
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.09361,0.09731322799450509
10.0,0.05754,0.061249205350573724
11.0,0.1042,0.1016800671345703
12.0,0.15533,0.15542494911390464
13.0,0.15277,0.16313889371804094
14.0,0.13786,0.14971378557220422
15.0,0.10712,0.1080404898243129
16.0,0.05947,0.061898684790354645
17.0,0.0189,0.016275024474331656
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.08485,0.09491885179308726
10.0,0.09102,0.08252140838297234
11.0,0.147,0.16173842843722866
12.0,0.15602,0.1680553681100648
13.0,0.16408,0.15118409577209604
14.0,0.16015,0.17370017520623207
15.0,0.11366,0.12339667600883021
16.0,0.06145,0.0730470386468959
17.0,0.01941,0.01835533565688284
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.06553,0.07737950784500441
10.0,0.15695,0.15785079899976467
11.0,0.25988,0.2695117116663577
12.0,0.31134,0.281886264589349
13.0,0.31738,0.3284260865193638
14.0,0.24121,0.20696677404281144
15.0,0.17096,0.14804699598226592
16.0,0.09385,0.09556595001593145
17.0,0.02416,0.02276772194119305
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.07932,0.06759215879328503
10.0,0.1704,0.18478987040083344
11.0,0.2398,0.27046629733504224
12.0,0.29254,0.2920017507500583
13.0,0.35159,0.3373879264655097
14.0,0.24926,0.22099252219055626
15.0,0.18353,0.17537080472256336
16.0,0.08501,0.0719266115945529
17.0,0.02234,0.02249494769163437
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.06102,0.06218898708495091
10.0,0.14862,0.1532611053227693
11.0,0.24998,0.2615341163181487
12.0,0.29748,0.31978334132506747
13.0,0.30016,0.31960995514475465
14.0,0.25852,0.2967049162978084
15.0,0.1923,0.19271521148235413
16.0,0.12785,0.11777588302663812
17.0,0.01616,0.0155640355997168
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0866,0.08197740674703731
10.0,0.19848,0.21894494899825562
11.0,0.3173,0.2863800326704551
12.0,0.39402,0.3671894973944982
13.0,0.41122,0.4123124415097547
14.0,0.36048,0.4289359739844615
15.0,0.26935,0.25307725989644525
16.0,0.1547,0.13812714894940176
17.0,0.03122,0.02945902278529205
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.08988,0.09042787637810426
10.0,0.23439,0.23511032208891666
11.0,0.36168,0.344198474163607
12.0,0.43227,0.431023038650233
13.0,0.46532,0.4650140072124764
14.0,0.41757,0.3827565746322912
15.0,0.32505,0.3429761714886468
16.0,0.18595,0.21734608091160204
17.0,0.04067,0.03690496670346483
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.02923,0.029509342016798196
10.0,0.04001,0.04412321151488582
11.0,0.04116,0.04311745415491794
12.0,0.09034,0.08894955248574267
13.0,0.08749,0.06927374116927522
14.0,0.16652,0.16221855664187873
15.0,0.13067,0.11731111614575761
16.0,0.05102,0.05523123194438513
17.0,0.02435,0.023639469259185468
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.08005,0.08305383774373998
10.0,0.17573,0.1901940515039504
11.0,0.24654,0.23641697499721379
12.0,0.33241,0.25957071533147025
13.0,0.40726,0.4847108274086741
14.0,0.36541,0.3976979922245393
15.0,0.26529,0.24847216406918138
16.0,0.13882,0.1324485213398796
17.0,0.0312,0.02686423195103776
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.06053,0.06913865803752688
10.0,0.17157,0.18639327802151934
11.0,0.2415,0.2489264344167018
12.0,0.27126,0.26684054201270924
13.0,0.26877,0.2728133732619592
14.0,0.23155,0.20130229304546857
15.0,0.1728,0.15878329744661993
16.0,0.09488,0.10435981822689519
17.0,0.02584,0.027467084051107055
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.05721,0.059119818628397505
10.0,0.14619,0.1485574390177454
11.0,0.25097,0.2590882803942179
12.0,0.35319,0.4153351005876228
13.0,0.38859,0.38538465819496154
14.0,0.37357,0.4024530866927211
15.0,0.28306,0.28588485396538404
16.0,0.16389,0.21733882523060424
17.0,0.0345,0.038403393502837044
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.10131,0.09681655727132131
10.0,0.24645,0.24026624068419905
11.0,0.36707,0.3302408675731228
12.0,0.4458,0.4281889861778371
13.0,0.46971,0.4300638463903138
14.0,0.44477,0.44531594616642306
15.0,0.3489,0.3274028304858741
16.0,0.20602,0.1880020871453194
17.0,0.05157,0.05596881230007105
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.10432,0.09701139892405446
10.0,0.25954,0.2541771002606167
11.0,0.38565,0.34377000831815935
12.0,0.46214,0.4716767702660182
13.0,0.48296,0.5428757789842829
14.0,0.44261,0.42171738252946367
15.0,0.34655,0.35592131101717
16.0,0.20725,0.19288827206778428
17.0,0.05319,0.05754575329222764
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.00797,0.008148309090617405
9.0,0.0967,0.11345615757569258
10.0,0.25684,0.25461286272956224
11.0,0.3819,0.4132774694577912
12.0,0.45905,0.5131498953228868
13.0,0.47846,0.5222184922581015
14.0,0.44441,0.5170461294174516
15.0,0.34935,0.3624157562695093
16.0,0.2113,0.18365463310313657
17.0,0.05686,0.06298092652430254
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.00834,0.009236355272154015
9.0,0.08741,0.099538769030197
10.0,0.25038,0.24629208749556844
11.0,0.37825,0.4082670676090384
12.0,0.44995,0.3811382408886423
13.0,0.4683,0.4256605405737228
14.0,0.43714,0.3720616711491304
15.0,0.33967,0.32379833062176283
16.0,0.20479,0.2219422085950299
17.0,0.05685,0.06252728375992063
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.00869,0.009609192598512431
9.0,0.10583,0.10591977978984596
10.0,0.25162,0.2838445086039987
11.0,0.38624,0.4492931452213175
12.0,0.45534,0.39614011693809464
13.0,0.48262,0.5199106887916525
14.0,0.44019,0.45133957641659783
15.0,0.34573,0.3838407764174167
16.0,0.20737,0.17112138746921524
17.0,0.05484,0.06106149038729292
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0075,0.007902094231834897
9.0,0.10336,0.10306250675441865
10.0,0.24975,0.22584201736378717
11.0,0.37969,0.43258270859535336
12.0,0.44592,0.4090473618160039
13.0,0.46524,0.5232269995409498
14.0,0.4403,0.466897692618074
15.0,0.34212,0.29632096545222225
16.0,0.20579,0.22448460275905213
17.0,0.05445,0.06057722193537032
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.00782,0.008835160571062387
9.0,0.09411,0.09701890270450805
10.0,0.24411,0.19425465734072012
11.0,0.35102,0.2944194329293146
12.0,0.42431,0.45764391984623987
13.0,0.43895,0.4839218286841111
14.0,0.38848,0.3809215392206505
15.0,0.29684,0.34802641173941673
16.0,0.18096,0.15546241200944047
17.0,0.05542,0.05249608679469747
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.00645,0.0061426032829196165
9.0,0.05527,0.052330998962253565
10.0,0.11639,0.10832360832575744
11.0,0.13195,0.13671273210940618
12.0,0.16114,0.1628756087390503
13.0,0.20085,0.1639709803088766
14.0,0.22642,0.23627712653497912
15.0,0.18433,0.1690932581450876
16.0,0.11176,0.1117462353331238
17.0,0.04077,0.03883143606063356
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0071,0.00617353838424922
9.0,0.08227,0.08639254654862182
10.0,0.17674,0.18187019733074816
11.0,0.29982,0.3241059873810806
12.0,0.39362,0.41215688342017603
13.0,0.43716,0.47351581598329956
14.0,0.41073,0.38019285150069093
15.0,0.32583,0.3741546024092529
16.0,0.19811,0.20297548639518717
17.0,0.05995,0.06510519393763312
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
